Data,IBOV
2024-02-20,129916.0
2024-02-21,130032.0
2024-02-22,130241.0
2024-02-23,129419.0
2024-02-26,129609.0
2024-02-27,131689.0
2024-02-28,130155.0
2024-02-29,129020.0
2024-03-01,129180.0
2024-03-04,128341.0
2024-03-05,128098.0
2024-03-06,128890.0
2024-03-07,128340.0
2024-03-08,127071.0
2024-03-11,126124.0
2024-03-12,127668.0
2024-03-13,128006.0
2024-03-14,127690.0
2024-03-15,126742.0
2024-03-18,126954.0
2024-03-19,127529.0
2024-03-20,129125.0
2024-03-21,128159.0
2024-03-22,127027.0
2024-03-25,126931.0
2024-03-26,126863.0
2024-03-27,127691.0
2024-03-28,128106.0
2024-04-01,126990.0
2024-04-02,127549.0
2024-04-03,127318.0
2024-04-04,127428.0
2024-04-05,126795.0
2024-04-08,128857.0
2024-04-09,129890.0
2024-04-10,128054.0
2024-04-11,127396.0
2024-04-12,125946.0
2024-04-15,125334.0
2024-04-16,124389.0
2024-04-17,124171.0
2024-04-18,124196.0
2024-04-19,125124.0
2024-04-22,125573.0
2024-04-23,125148.0
2024-04-24,124741.0
2024-04-25,124646.0
2024-04-26,126526.0
2024-04-29,127352.0
2024-04-30,125924.0
2024-05-02,127122.0
2024-05-03,128509.0
2024-05-06,128466.0
2024-05-07,129210.0
2024-05-08,129481.0
2024-05-09,128188.0
2024-05-10,127600.0
2024-05-13,128155.0
2024-05-14,128515.0
2024-05-15,128028.0
2024-05-16,128284.0
2024-05-17,128151.0
2024-05-20,127751.0
2024-05-21,127412.0
2024-05-22,125650.0
2024-05-23,124729.0
2024-05-24,124306.0
2024-05-27,124496.0
2024-05-28,123780.0
2024-05-29,122707.0
2024-05-31,122098.0
2024-06-03,122032.0
2024-06-04,121802.0
2024-06-05,121407.0
2024-06-06,122899.0
2024-06-07,120767.0
2024-06-10,120760.0
2024-06-11,121635.0
2024-06-12,119936.0
2024-06-13,119568.0
2024-06-14,119662.0
2024-06-17,119138.0
2024-06-18,119630.0
2024-06-19,120261.0
2024-06-20,120446.0
2024-06-21,121341.0
2024-06-24,122637.0
2024-06-25,122331.0
2024-06-26,122641.0
2024-06-27,124308.0
2024-06-28,123907.0
2024-07-01,124718.0
2024-07-02,124787.0
2024-07-03,125662.0
2024-07-04,126164.0
2024-07-05,126267.0
2024-07-08,126548.0
2024-07-09,127108.0
2024-07-10,127218.0
2024-07-11,128294.0
2024-07-12,128897.0
2024-07-15,129321.0
2024-07-16,129110.0
2024-07-17,129450.0
2024-07-18,127652.0
2024-07-19,127616.0
2024-07-22,127860.0
2024-07-23,126590.0
2024-07-24,126423.0
2024-07-25,125954.0
2024-07-26,127492.0
2024-07-29,126954.0
2024-07-30,126139.0
2024-07-31,127652.0
2024-08-01,127395.0
2024-08-02,125854.0
2024-08-05,125270.0
2024-08-06,126267.0
2024-08-07,127514.0
2024-08-08,128661.0
2024-08-09,130615.0
2024-08-12,131116.0
2024-08-13,132398.0
2024-08-14,133318.0
2024-08-15,134153.0
2024-08-16,133953.0
2024-08-19,135778.0
2024-08-20,136087.0
2024-08-21,136464.0
2024-08-22,135173.0
2024-08-23,135608.0
2024-08-26,136889.0
2024-08-27,136776.0
2024-08-28,137344.0
2024-08-29,136041.0
2024-08-30,136004.0
2024-09-02,134981.0
2024-09-03,134353.0
2024-09-04,136111.0
2024-09-05,136502.0
2024-09-06,134572.0
2024-09-09,134737.0
2024-09-10,134320.0
2024-09-11,134677.0
2024-09-12,134029.0
2024-09-13,134882.0
2024-09-16,135118.0
2024-09-17,134960.0
2024-09-18,133748.0
2024-09-19,133123.0
2024-09-20,131065.0
2024-09-23,130568.0
2024-09-24,132156.0
2024-09-25,131586.0
2024-09-26,133010.0
2024-09-27,132730.0
2024-09-30,131816.0
2024-10-01,132495.0
2024-10-02,133515.0
2024-10-03,131672.0
2024-10-04,131792.0
2024-10-07,132018.0
2024-10-08,131512.0
2024-10-09,129962.0
2024-10-10,130353.0
2024-10-11,129992.0
2024-10-14,131005.0
2024-10-15,131043.0
2024-10-16,131750.0
2024-10-17,130793.0
2024-10-18,130499.0
2024-10-21,130362.0
2024-10-22,129721.0
2024-10-23,129233.0
2024-10-24,130067.0
2024-10-25,129893.0
2024-10-28,131213.0
2024-10-29,130730.0
2024-10-30,130639.0
2024-10-31,129713.0
2024-11-01,128121.0
2024-11-04,130515.0
2024-11-05,130661.0
2024-11-06,130341.0
2024-11-07,129682.0
2024-11-08,127830.0
2024-11-11,127874.0
2024-11-12,127698.0
2024-11-13,127734.0
2024-11-14,127792.0
2024-11-18,127768.0
2024-11-19,128197.0
2024-11-21,126922.0
2024-11-22,129126.0
2024-11-25,129036.0
2024-11-26,129922.0
2024-11-27,127669.0
2024-11-28,124610.0
2024-11-29,125668.0
2024-12-02,125236.0
2024-12-03,126139.0
2024-12-04,126087.0
2024-12-05,127858.0
2024-12-06,125946.0
2024-12-09,127210.0
2024-12-10,128228.0
2024-12-11,129593.0
2024-12-12,126042.0
2024-12-13,124612.0
2024-12-16,123560.0
2024-12-17,124698.0
2024-12-18,120772.0
2024-12-19,121188.0
2024-12-20,122102.0
2024-12-23,120767.0
2024-12-26,121078.0
2024-12-27,120269.0
2024-12-30,120283.0
2025-01-02,120125.0
2025-01-03,118533.0
2025-01-06,120022.0
2025-01-07,121163.0
2025-01-08,119625.0
2025-01-09,119781.0
2025-01-10,118856.0
2025-01-13,119007.0
2025-01-14,119299.0
2025-01-15,122650.0
2025-01-16,121234.0
2025-01-17,122350.0
2025-01-20,122543.0
2025-01-21,123338.0
2025-01-22,122972.0
2025-01-23,122483.0
2025-01-24,122447.0
2025-01-27,124862.0
2025-01-28,124056.0
2025-01-29,123432.0
2025-01-30,126913.0
2025-01-31,126135.0
2025-02-03,125970.0
2025-02-04,125147.0
2025-02-05,125534.0
2025-02-06,126225.0
2025-02-07,124619.0
2025-02-10,125572.0
2025-02-11,126522.0
2025-02-12,124380.0
2025-02-13,124850.0
2025-02-14,128219.0
2025-02-17,128869.0
2025-02-18,128532.0
2025-02-19,127309.0
2025-02-20,127601.0
2025-02-21,127128.0
2025-02-24,125401.0
2025-02-25,125980.0
2025-02-26,124769.0
2025-02-27,124799.0
2025-02-28,122799.0
2025-03-05,123047.0
2025-03-06,123358.0
2025-03-07,125035.0
2025-03-10,124519.0
2025-03-11,123507.0
2025-03-12,123864.0
2025-03-13,125637.0
2025-03-14,128957.0
2025-03-17,130834.0
2025-03-18,131475.0
2025-03-19,132508.0
2025-03-20,131955.0
2025-03-21,132345.0
2025-03-24,131321.0
2025-03-25,132068.0
2025-03-26,132520.0
2025-03-27,133149.0
2025-03-28,131902.0
2025-03-31,130260.0
2025-04-01,131147.0
2025-04-02,131190.0
2025-04-03,131141.0
2025-04-04,127256.0
2025-04-07,125588.0
2025-04-08,123932.0
2025-04-09,127796.0
2025-04-10,126355.0
2025-04-11,127682.0
2025-04-14,129454.0
2025-04-15,129245.0
2025-04-16,128317.0
2025-04-17,129650.0
2025-04-22,130464.0
2025-04-23,132216.0
2025-04-24,134580.0
2025-04-25,134739.0
2025-04-28,135016.0
2025-04-29,135093.0
2025-04-30,135067.0
2025-05-02,135134.0
2025-05-05,133491.0
2025-05-06,133516.0
2025-05-07,133398.0
2025-05-08,136232.0
2025-05-09,136512.0
2025-05-12,136563.0
2025-05-13,138963.0
2025-05-14,138423.0
2025-05-15,139334.0
2025-05-16,139187.0
2025-05-19,139636.0
2025-05-20,140110.0
2025-05-21,137881.0
2025-05-22,137273.0
2025-05-23,137824.0
2025-05-26,138136.0
2025-05-27,139541.0
2025-05-28,138888.0
2025-05-29,138534.0
2025-05-30,137027.0
2025-06-02,136787.0
2025-06-03,137546.0
2025-06-04,137002.0
2025-06-05,136236.0
2025-06-06,136102.0
2025-06-09,135699.0
2025-06-10,136436.0
2025-06-11,137128.0
2025-06-12,137800.0
2025-06-13,137213.0
2025-06-16,139256.0
2025-06-17,138840.0
2025-06-18,138717.0
2025-06-20,137116.0
2025-06-23,136551.0
2025-06-24,137165.0
2025-06-25,135767.0
2025-06-26,137114.0
2025-06-27,136866.0
2025-06-30,138855.0
2025-07-01,139549.0
2025-07-02,139051.0
2025-07-03,140928.0
2025-07-04,141478.0
2025-07-07,139490.0
2025-07-08,139303.0
2025-07-09,137481.0
2025-07-10,136743.0
2025-07-11,136187.0
2025-07-14,135299.0
2025-07-15,135250.0
2025-07-16,135511.0
2025-07-17,135565.0
2025-07-18,133382.0
2025-07-21,134167.0
2025-07-22,134036.0
2025-07-23,135368.0
2025-07-24,133808.0
2025-07-25,133524.0
2025-07-28,132129.0
2025-07-29,132726.0
2025-07-30,133990.0
2025-07-31,133071.0
2025-08-01,132437.0
2025-08-04,132971.0
2025-08-05,133151.0
2025-08-06,134538.0
2025-08-07,136528.0
2025-08-08,135913.0
2025-08-11,135623.0
2025-08-12,137914.0
2025-08-13,136687.0
2025-08-14,136356.0
2025-08-15,136341.0
2025-08-18,137322.0
2025-08-19,134432.0
2025-08-20,134667.0
2025-08-21,134511.0
2025-08-22,137968.0
2025-08-25,138025.0
2025-08-26,137771.0
2025-08-27,139206.0
2025-08-28,141049.0
2025-08-29,141422.0
2025-09-01,141125.0
2025-09-02,140335.0
2025-09-03,139864.0
2025-09-04,140993.0
2025-09-05,142640.0
2025-09-08,141792.0
2025-09-09,141618.0
2025-09-10,142349.0
2025-09-11,143151.0
2025-09-12,142272.0
2025-09-15,143547.0
2025-09-16,144062.0
2025-09-17,145594.0
2025-09-18,145500.0
2025-09-19,145865.0
2025-09-22,145109.0
2025-09-23,146425.0
2025-09-24,146492.0
2025-09-25,145306.0
2025-09-26,145447.0
2025-09-29,146337.0
2025-09-30,146237.0
2025-10-01,145517.0
2025-10-02,143950.0
2025-10-03,144201.0
2025-10-06,143608.0
2025-10-07,141356.0
2025-10-08,142145.0
2025-10-09,141708.0
2025-10-10,140680.0
2025-10-13,141783.0
2025-10-14,141683.0
2025-10-15,142604.0
2025-10-16,142200.0
2025-10-17,143399.0
2025-10-20,144509.0
2025-10-21,144085.0
2025-10-22,144873.0
2025-10-23,145721.0
2025-10-24,146172.0
2025-10-27,146969.0
2025-10-28,147429.0
2025-10-29,148633.0
2025-10-30,148780.0
2025-10-31,149540.0
2025-11-03,150454.0
2025-11-04,150704.0
2025-11-05,153294.0
2025-11-06,153339.0
2025-11-07,154064.0
2025-11-10,155257.0
2025-11-11,157749.0
2025-11-12,157633.0
2025-11-13,157162.0
2025-11-14,157739.0
2025-11-17,156993.0
2025-11-18,156522.0
2025-11-19,155381.0
2025-11-21,154770.0
2025-11-24,155278.0
2025-11-25,155910.0
2025-11-26,158555.0
2025-11-27,158292.0
2025-11-28,159072.0
2025-12-01,158611.0
2025-12-02,161092.0
2025-12-03,161755.0
2025-12-04,164456.0
2025-12-05,157369.0
2025-12-08,158187.0
2025-12-09,157981.0
2025-12-10,159075.0
2025-12-11,159189.0
2025-12-12,160766.0
2025-12-15,162482.0
2025-12-16,158578.0
2025-12-17,157327.0
2025-12-18,157923.0
2025-12-19,158473.0
2025-12-22,158142.0
2025-12-23,160456.0
2025-12-26,160897.0
2025-12-29,160490.0
2025-12-30,161125.0
